,datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
36117,20091019-15:00,Haze,15.0,58.0,1012.0,0,22.0
36118,20091019-18:00,Haze,14.0,59.0,1012.0,0,20.0
36119,20091019-21:00,Smoke,14.0,60.0,1011.0,0,19.0
36120,20091020-00:00,Mist,13.0,70.0,1011.0,0,17.0
36121,20091020-03:00,Smoke,12.0,50.0,1013.0,0,21.0
36122,20091020-06:00,Smoke,12.0,23.0,1012.0,0,30.0
36123,20091020-09:00,Smoke,10.0,17.0,1010.0,0,32.0
36124,20091020-12:00,Smoke,11.0,21.0,1010.0,0,30.0
36125,20091020-15:00,Smoke,14.0,51.0,1012.0,0,21.0
36126,20091020-18:00,Smoke,14.0,61.0,1012.0,0,19.0
36127,20091020-21:00,Smoke,14.0,66.0,1012.0,0,18.0
36128,20091021-00:00,Smoke,12.0,58.0,1012.0,0,19.0
36129,20091021-03:00,Smoke,12.0,44.0,1014.0,0,21.0
36130,20091021-06:00,Smoke,11.0,21.0,1014.0,0,30.0
36131,20091021-09:00,Haze,10.0,16.0,1011.0,0,32.0
36132,20091021-12:00,Haze,10.0,20.0,1011.0,0,29.0
36133,20091021-15:00,Haze,14.0,53.0,1013.0,0,21.0
36134,20091021-18:00,Haze,14.0,67.0,1014.0,0,19.0
36135,20091021-21:00,Mist,14.0,69.0,1013.0,0,19.0
36136,20091022-00:00,Smoke,12.0,63.0,1014.0,0,17.0
36137,20091022-03:00,Haze,11.0,47.0,1015.0,0,20.0
36138,20091022-06:00,Haze,11.0,21.0,1015.0,0,30.0
36139,20091022-09:00,Haze,10.0,16.0,1012.0,0,33.0
36140,20091022-12:00,Haze,12.0,25.0,1012.0,0,29.0
36141,20091022-15:00,Haze,13.0,51.0,1014.0,0,21.0
36142,20091022-18:00,Haze,13.0,62.0,1014.0,0,19.0
36143,20091022-21:00,Haze,13.0,68.0,1014.0,0,17.0
36144,20091023-00:00,Mist,13.0,70.0,1014.0,0,17.0
36145,20091023-03:00,Smoke,11.0,47.0,1015.0,0,20.0
36146,20091023-06:00,Haze,10.0,21.0,1014.0,0,29.0
36147,20091023-09:00,Haze,8.0,15.0,1011.0,0,31.0
36148,20091023-12:00,Haze,11.0,25.0,1011.0,0,28.0
36149,20091023-15:00,Haze,12.0,50.0,1012.0,0,21.0
36150,20091023-18:00,Haze,12.0,59.0,1013.0,0,18.0
36151,20091023-21:00,Haze,12.0,60.0,1012.0,0,17.0
36152,20091024-00:00,Haze,11.0,62.0,1011.0,0,16.0
36153,20091024-03:00,Haze,8.0,38.0,1013.0,0,20.0
36154,20091024-06:00,Haze,9.0,20.0,1013.0,0,28.0
36155,20091024-09:00,Haze,7.0,14.0,1010.0,0,30.0
36156,20091024-12:00,Haze,10.0,22.0,1010.0,0,28.0
36157,20091024-15:00,Haze,13.0,53.0,1012.0,0,20.0
36158,20091024-18:00,Mist,12.0,67.0,1012.0,0,17.0
36159,20091024-21:00,Mist,12.0,70.0,1012.0,0,16.0
36160,20091025-00:00,Smoke,10.0,67.0,1013.0,0,15.0
36161,20091025-03:00,Haze,9.0,45.0,1014.0,0,18.0
36162,20091025-06:00,Haze,8.0,18.0,1014.0,0,28.0
36163,20091025-09:00,Haze,7.0,13.0,1011.0,0,31.0
36164,20091025-12:00,Haze,13.0,31.0,1011.0,0,27.0
36165,20091025-15:00,Haze,12.0,54.0,1013.0,0,19.0
36166,20091025-18:00,Haze,11.0,61.0,1014.0,0,17.0
36167,20091025-21:00,Haze,11.0,68.0,1014.0,0,15.0
36168,20091026-00:00,Mist,10.0,68.0,1014.0,0,14.0
36169,20091026-03:00,Haze,9.0,45.0,1016.0,0,18.0
36170,20091026-06:00,Haze,7.0,17.0,1015.0,0,28.0
36171,20091026-09:00,Haze,3.0,10.0,1013.0,0,30.0
36172,20091026-12:00,Haze,8.0,19.0,1013.0,0,27.0
36173,20091026-18:00,Haze,12.0,60.0,1015.0,0,17.0
36174,20091026-21:00,Mist,12.0,72.0,1014.0,0,16.0
36175,20091027-00:00,Mist,11.0,73.0,1014.0,0,14.0
36176,20091027-03:00,Haze,9.0,41.0,1015.0,0,19.0
36177,20091027-06:00,Haze,7.0,16.0,1014.0,0,29.0
36178,20091027-09:00,Haze,7.0,14.0,1011.0,0,31.0
36179,20091027-12:00,Haze,10.0,23.0,1012.0,0,27.0
36180,20091027-15:00,Haze,12.0,55.0,1014.0,0,20.0
36181,20091027-18:00,Haze,12.0,63.0,1014.0,0,17.0
36182,20091027-21:00,Haze,11.0,62.0,1014.0,0,16.0
36183,20091028-00:00,Mist,11.0,73.0,1014.0,0,14.0
36184,20091028-03:00,Smoke,9.0,43.0,1016.0,0,18.0
36185,20091028-06:00,Smoke,9.0,21.0,1015.0,0,27.0
36186,20091028-09:00,Smoke,8.0,16.0,1013.0,0,30.0
36187,20091028-12:00,Smoke,14.0,34.0,1013.0,0,27.0
36188,20091028-15:00,Smoke,14.0,60.0,1015.0,0,19.0
36189,20091028-18:00,Mist,14.0,72.0,1016.0,0,17.0
36190,20091028-21:00,Mist,13.0,79.0,1016.0,0,16.0
36191,20091029-00:00,Mist,11.0,76.0,1016.0,0,14.0
36192,20091029-03:00,Smoke,12.0,62.0,1018.0,0,18.0
36193,20091029-06:00,Smoke,12.0,29.0,1018.0,0,27.0
36194,20091029-09:00,Smoke,10.0,19.0,1014.0,0,31.0
36195,20091029-12:00,Smoke,16.0,40.0,1014.0,0,28.0
36196,20091029-15:00,Smoke,13.0,40.0,1015.0,0,24.0
36197,20091029-18:00,Smoke,11.0,39.0,1016.0,0,22.0
36198,20091029-21:00,Smoke,11.0,41.0,1015.0,0,21.0
36199,20091030-00:00,Smoke,11.0,52.0,1015.0,0,19.0
36200,20091030-03:00,Haze,11.0,49.0,1017.0,0,19.0
36201,20091030-06:00,Haze,12.0,26.0,1016.0,0,28.0
36202,20091030-09:00,Haze,14.0,24.0,1012.0,0,32.0
36203,20091030-12:00,Haze,13.0,27.0,1012.0,0,29.0
36204,20091030-15:00,Haze,13.0,41.0,1013.0,0,23.0
36205,20091030-18:00,Haze,13.0,54.0,1014.0,0,20.0
36206,20091030-21:00,Haze,13.0,62.0,1013.0,0,19.0
36207,20091031-00:00,Haze,12.0,61.0,1013.0,0,17.0
36208,20091031-03:00,Haze,10.0,40.0,1014.0,0,20.0
36209,20091031-06:00,Haze,12.0,26.0,1014.0,0,28.0
36210,20091031-09:00,Haze,12.0,22.0,1010.0,0,31.0
36211,20091031-12:00,Haze,11.0,25.0,1010.0,0,28.0
36212,20091031-15:00,Haze,16.0,61.0,1012.0,0,21.0
36213,20091031-18:00,Mist,15.0,71.0,1013.0,0,19.0
36214,20091031-21:00,Mist,14.0,75.0,1012.0,0,17.0
36215,20091101-00:00,Mist,14.0,79.0,1012.0,0,16.0
36216,20091101-03:00,Mist,13.0,68.0,1014.0,0,18.0
36217,20091101-06:00,Smoke,14.0,32.0,1014.0,0,28.0
36218,20091101-09:00,Smoke,15.0,27.0,1011.0,0,31.0
36219,20091101-12:00,Smoke,17.0,41.0,1011.0,0,28.0
36220,20091101-15:00,Smoke,16.0,66.0,1014.0,0,21.0
36221,20091101-18:00,Mist,16.0,76.0,1015.0,0,19.0
36222,20091101-21:00,Mist,15.0,79.0,1015.0,0,18.0
36223,20091102-00:00,Mist,14.0,83.0,1015.0,0,17.0
36224,20091102-03:00,Mist,15.0,69.0,1017.0,0,19.0
36225,20091102-06:00,Smoke,13.0,31.0,1017.0,0,27.0
36226,20091102-09:00,Smoke,16.0,32.0,1014.0,0,30.0
36227,20091102-12:00,Smoke,18.0,44.0,1014.0,0,28.0
36228,20091102-15:00,Mist,17.0,68.0,1016.0,0,22.0
36229,20091102-18:00,Mist,16.0,76.0,1017.0,0,19.0
36230,20091102-21:00,Mist,16.0,78.0,1016.0,0,18.0
36231,20091103-00:00,Mist,14.0,81.0,1017.0,0,16.0
36232,20091103-03:00,Mist,16.0,77.0,1019.0,0,19.0
36233,20091103-06:00,Smoke,17.0,51.0,1019.0,0,25.0
36234,20091103-09:00,Smoke,16.0,35.0,1016.0,0,29.0
36235,20091103-12:00,Smoke,17.0,49.0,1016.0,0,26.0
36236,20091103-15:00,Mist,17.0,75.0,1017.0,0,20.0
36237,20091103-18:00,Mist,16.0,84.0,1017.0,0,19.0
36238,20091103-21:00,Mist,15.0,83.0,1017.0,0,17.0
36239,20091104-03:00,Mist,16.0,83.0,1019.0,0,18.0
36240,20091104-06:00,Smoke,16.0,39.0,1018.0,0,27.0
36241,20091104-09:00,Haze,14.0,33.0,1015.0,0,28.0
36242,20091104-12:00,Haze,17.0,44.0,1015.0,0,27.0
36243,20091104-15:00,Mist,17.0,74.0,1017.0,0,21.0
36244,20091104-18:00,Mist,16.0,82.0,1016.0,0,18.0
36245,20091104-21:00,Mist,15.0,83.0,1016.0,0,17.0
36246,20091105-00:00,Mist,15.0,84.0,1016.0,0,16.0
36248,20091105-06:00,Smoke,15.0,34.0,1018.0,0,28.0
36249,20091105-09:00,Haze,14.0,27.0,1015.0,0,30.0
36250,20091105-12:00,Haze,16.0,40.0,1014.0,0,27.0
36251,20091105-15:00,Mist,16.0,68.0,1016.0,0,21.0
36252,20091105-18:00,Mist,16.0,81.0,1016.0,0,19.0
36253,20091105-21:00,Mist,15.0,81.0,1016.0,0,18.0
36254,20091106-00:00,Mist,14.0,85.0,1016.0,0,16.0
36255,20091106-03:00,Patches of Fog,15.0,85.0,1017.0,0,17.0
36256,20091106-06:00,Smoke,14.0,33.0,1016.0,0,27.0
36257,20091106-09:00,Smoke,13.0,26.0,1012.0,0,30.0
36258,20091106-12:00,Smoke,17.0,43.0,1012.0,0,27.0
36259,20091106-15:00,Mist,17.0,73.0,1013.0,0,20.0
36260,20091106-18:00,Mist,16.0,82.0,1013.0,0,18.0
36261,20091106-21:00,Mist,16.0,83.0,1013.0,0,18.0
36262,20091107-00:00,Mist,15.0,84.0,1013.0,0,16.0
36263,20091107-03:00,Partial Fog,15.0,83.0,1015.0,0,17.0
36264,20091107-06:00,Smoke,16.0,42.0,1014.0,0,26.0
36265,20091107-09:00,Smoke,14.0,31.0,1011.0,0,29.0
36266,20091107-12:00,Smoke,18.0,55.0,1011.0,0,26.0
36267,20091107-15:00,Mist,17.0,74.0,1012.0,0,21.0
36268,20091107-18:00,Mist,17.0,83.0,1013.0,0,19.0
36269,20091107-21:00,Mist,16.0,88.0,1012.0,0,18.0
36270,20091108-00:00,Mist,16.0,87.0,1012.0,0,17.0
36271,20091108-03:00,Partial Fog,16.0,85.0,1014.0,0,18.0
36272,20091108-06:00,Smoke,17.0,42.0,1013.0,0,28.0
36273,20091108-09:00,Smoke,15.0,29.0,1010.0,0,31.0
36274,20091108-12:00,Smoke,19.0,50.0,1010.0,0,27.0
36275,20091108-15:00,Mist,18.0,74.0,1011.0,0,22.0
36276,20091108-18:00,Mist,17.0,80.0,1012.0,0,20.0
36277,20091108-21:00,Mist,17.0,88.0,1011.0,0,19.0
36278,20091109-00:00,Mist,15.0,85.0,1011.0,0,17.0
36279,20091109-03:00,Mist,16.0,81.0,1012.0,0,19.0
36280,20091109-06:00,Smoke,14.0,32.0,1011.0,0,29.0
36281,20091109-09:00,Haze,14.0,23.0,1008.0,0,32.0
36282,20091109-12:00,Haze,17.0,41.0,1007.0,0,28.0
36283,20091109-15:00,Haze,16.0,51.0,1008.0,0,24.0
36284,20091109-18:00,Haze,14.0,53.0,1009.0,0,21.0
36285,20091109-21:00,Haze,14.0,56.0,1008.0,0,20.0
36286,20091110-00:00,Mist,15.0,76.0,1009.0,0,19.0
36287,20091110-03:00,Mist,15.0,78.0,1010.0,0,18.0
36288,20091110-06:00,Haze,15.0,39.0,1009.0,0,27.0
36289,20091110-09:00,Smoke,15.0,34.0,1007.0,0,28.0
36290,20091110-12:00,Smoke,16.0,46.0,1008.0,0,26.0
36291,20091110-15:00,Haze,14.0,56.0,1009.0,0,20.0
36292,20091110-18:00,Smoke,12.0,49.0,1010.0,0,20.0
36293,20091110-21:00,Smoke,12.0,54.0,1010.0,0,19.0
36294,20091111-00:00,Patches of Fog,12.0,71.0,1010.0,0,15.0
36295,20091111-03:00,Partial Fog,12.0,67.0,1011.0,0,16.0
36296,20091111-06:00,Smoke,11.0,34.0,1010.0,0,24.0
36297,20091111-09:00,Haze,4.0,16.0,1008.0,0,24.0
36298,20091111-12:00,Haze,9.0,32.0,1008.0,0,22.0
36299,20091111-15:00,Haze,9.0,44.0,1009.0,0,19.0
36300,20091111-18:00,Haze,7.0,38.0,1009.0,0,18.0
36301,20091111-21:00,Haze,7.0,40.0,1009.0,0,17.0
36302,20091112-00:00,Haze,10.0,56.0,1010.0,0,16.0
36303,20091112-03:00,Smoke,11.0,57.0,1012.0,0,18.0
36304,20091112-06:00,Smoke,11.0,38.0,1013.0,0,22.0
36305,20091112-09:00,Smoke,10.0,34.0,1011.0,0,22.0
36306,20091112-12:00,Light Rain,12.0,49.0,1012.0,1,20.0
36307,20091112-15:00,Light Drizzle,14.0,70.0,1014.0,1,18.0
36308,20091112-18:00,Light Drizzle,15.0,82.0,1015.0,1,18.0
36309,20091112-21:00,Light Drizzle,16.0,88.0,1014.0,1,17.0
36310,20091113-00:00,Light Drizzle,16.0,88.0,1014.0,1,17.0
36311,20091113-03:00,Light Drizzle,16.0,88.0,1015.0,1,18.0
36312,20091113-06:00,Light Drizzle,18.0,82.0,1016.0,1,20.0
36313,20091113-09:00,Mist,18.0,71.0,1012.0,0,22.0
36314,20091113-12:00,Mist,19.0,79.0,1012.0,0,22.0
36315,20091113-15:00,Mist,19.0,83.0,1014.0,0,21.0
36316,20091113-18:00,Mist,19.0,86.0,1014.0,0,20.0
36317,20091113-21:00,Mist,19.0,90.0,1014.0,0,20.0
36318,20091114-00:00,Mist,18.0,91.0,1012.0,0,20.0
36319,20091114-03:00,Mist,19.0,89.0,1014.0,0,21.0
36320,20091114-06:00,Mist,19.0,71.0,1014.0,0,23.0
36321,20091114-09:00,Haze,19.0,56.0,1011.0,0,27.0
36322,20091114-15:00,Mist,21.0,96.0,1011.0,0,21.0
36323,20091114-18:00,Mist,19.0,89.0,1011.0,0,21.0
36324,20091114-21:00,Mist,19.0,91.0,1010.0,0,20.0
36325,20091115-03:00,Light Fog,19.0,86.0,1011.0,0,21.0
36326,20091115-06:00,Smoke,18.0,54.0,1010.0,0,26.0
36327,20091115-09:00,Haze,17.0,40.0,1008.0,0,28.0
36328,20091115-12:00,Haze,19.0,59.0,1007.0,0,25.0
36329,20091115-15:00,Mist,17.0,72.0,1009.0,0,21.0
36330,20091115-18:00,Mist,17.0,82.0,1009.0,0,19.0
36331,20091115-21:00,Mist,16.0,85.0,1009.0,0,18.0
36332,20091116-00:00,Mist,16.0,89.0,1009.0,0,17.0
36333,20091116-03:00,Patches of Fog,16.0,85.0,1012.0,0,18.0
36334,20091116-06:00,Smoke,16.0,46.0,1011.0,0,26.0
36336,20091116-12:00,Smoke,18.0,58.0,1008.0,0,24.0
36337,20091116-15:00,Mist,17.0,76.0,1010.0,0,21.0
36338,20091116-18:00,Thunderstorms and Rain,17.0,84.0,1012.0,1,19.0
36339,20091116-21:00,Mist,17.0,87.0,1011.0,0,18.0
36340,20091117-00:00,Mist,17.0,89.0,1011.0,0,18.0
36341,20091117-03:00,Mist,16.0,84.0,1014.0,0,18.0
36342,20091117-06:00,Smoke,15.0,46.0,1014.0,0,24.0
36343,20091117-09:00,Smoke,12.0,33.0,1012.0,0,25.0
36344,20091117-12:00,Smoke,14.0,49.0,1014.0,0,22.0
36345,20091117-15:00,Mist,15.0,80.0,1014.0,0,17.0
36346,20091117-18:00,Mist,13.0,82.0,1015.0,0,15.0
36347,20091117-21:00,Mist,13.0,86.0,1014.0,0,15.0
36348,20091118-00:00,Mist,10.0,84.0,1014.0,0,11.0
36349,20091118-03:00,Mist,10.0,70.0,1016.0,0,15.0
36350,20091118-06:00,Smoke,10.0,34.0,1016.0,0,23.0
36351,20091118-09:00,Smoke,8.0,22.0,1013.0,0,25.0
36352,20091118-12:00,Smoke,6.0,26.0,1013.0,0,22.0
36353,20091118-15:00,Smoke,8.0,45.0,1015.0,0,17.0
36354,20091118-18:00,Smoke,7.0,45.0,1015.0,0,15.0
36355,20091118-21:00,Smoke,7.0,52.0,1015.0,0,14.0
36356,20091119-00:00,Smoke,7.0,55.0,1016.0,0,13.0
36357,20091119-03:00,Smoke,9.0,62.0,1017.0,0,14.0
36358,20091119-06:00,Haze,8.0,29.0,1017.0,0,22.0
36359,20091119-09:00,Haze,7.0,23.0,1016.0,0,24.0
36360,20091119-12:00,Haze,8.0,32.0,1016.0,0,21.0
36361,20091119-15:00,Haze,7.0,40.0,1017.0,0,17.0
36362,20091119-18:00,Haze,7.0,46.0,1017.0,0,15.0
36363,20091119-21:00,Haze,7.0,51.0,1017.0,0,14.0
36364,20091120-00:00,Haze,6.0,58.0,1017.0,0,12.0
36365,20091120-03:00,Smoke,6.0,50.0,1019.0,0,13.0
36366,20091120-06:00,Haze,6.0,25.0,1019.0,0,21.0
36367,20091120-09:00,Haze,7.0,23.0,1016.0,0,24.0
36368,20091120-12:00,Haze,10.0,38.0,1016.0,0,21.0
36369,20091120-15:00,Haze,9.0,61.0,1018.0,0,14.0
36370,20091120-18:00,Mist,8.0,70.0,1018.0,0,12.0
36371,20091120-21:00,Mist,8.0,78.0,1017.0,0,11.0
36372,20091121-00:00,Mist,8.0,85.0,1018.0,0,9.0
36373,20091121-03:00,Haze,6.0,63.0,1020.0,0,11.0
36374,20091121-06:00,Haze,7.0,24.0,1019.0,0,23.0
36375,20091121-09:00,Haze,5.0,17.0,1016.0,0,25.0
36376,20091121-12:00,Haze,9.0,38.0,1016.0,0,21.0
36377,20091121-15:00,Mist,10.0,69.0,1018.0,0,14.0
36378,20091121-18:00,Mist,10.0,86.0,1019.0,0,12.0
36379,20091121-21:00,Mist,9.0,82.0,1019.0,0,11.0
36380,20091122-00:00,Haze,9.0,97.0,1018.0,0,9.0
36381,20091122-03:00,Mist,9.0,82.0,1020.0,0,11.0
36382,20091122-06:00,Smoke,7.0,24.0,1019.0,0,24.0
36383,20091122-09:00,Smoke,7.0,21.0,1016.0,0,26.0
36384,20091122-12:00,Smoke,11.0,41.0,1016.0,0,21.0
36385,20091122-15:00,Mist,11.0,76.0,1018.0,0,14.0
36386,20091122-18:00,Mist,11.0,84.0,1018.0,0,13.0
36387,20091122-21:00,Patches of Fog,10.0,86.0,1018.0,0,12.0
36388,20091123-00:00,Patches of Fog,9.0,89.0,1018.0,0,10.0
36389,20091123-03:00,Partial Fog,9.0,78.0,1020.0,0,11.0
36390,20091123-06:00,Smoke,7.0,24.0,1019.0,0,24.0
36391,20091123-09:00,Smoke,7.0,20.0,1016.0,0,26.0
36392,20091123-12:00,Smoke,13.0,50.0,1016.0,0,21.0
36393,20091123-15:00,Mist,12.0,73.0,1017.0,0,15.0
36394,20091123-18:00,Mist,10.0,75.0,1018.0,0,13.0
36395,20091123-21:00,Mist,10.0,79.0,1017.0,0,12.0
36396,20091124-00:00,Mist,9.0,85.0,1017.0,0,10.0
36397,20091124-03:00,Mist,8.0,63.0,1018.0,0,13.0
36398,20091124-06:00,Smoke,7.0,26.0,1017.0,0,22.0
36399,20091124-09:00,Smoke,8.0,22.0,1014.0,0,25.0
36400,20091124-12:00,Smoke,13.0,47.0,1014.0,0,22.0
36401,20091124-15:00,Smoke,10.0,64.0,1016.0,0,16.0
36402,20091124-18:00,Mist,10.0,73.0,1016.0,0,13.0
36403,20091124-21:00,Mist,9.0,76.0,1016.0,0,12.0
36404,20091125-00:00,Mist,9.0,83.0,1016.0,0,11.0
36405,20091125-03:00,Mist,9.0,78.0,1018.0,0,12.0
36406,20091125-06:00,Smoke,10.0,29.0,1017.0,0,25.0
36407,20091125-09:00,Haze,9.0,21.0,1013.0,0,27.0
36408,20091125-12:00,Haze,12.0,38.0,1013.0,0,23.0
36409,20091125-15:00,Mist,12.0,70.0,1014.0,0,16.0
36410,20091125-18:00,Mist,11.0,82.0,1015.0,0,13.0
36411,20091125-21:00,Mist,10.0,86.0,1014.0,0,12.0
36412,20091126-00:00,Mist,9.0,79.0,1014.0,0,11.0
36413,20091126-03:00,Haze,8.0,63.0,1016.0,0,13.0
36414,20091126-06:00,Haze,8.0,22.0,1015.0,0,25.0
36415,20091126-09:00,Haze,11.0,25.0,1012.0,0,27.0
36416,20091126-12:00,Haze,13.0,40.0,1012.0,0,23.0
36417,20091126-15:00,Haze,11.0,62.0,1015.0,0,16.0
36418,20091126-18:00,Mist,10.0,75.0,1015.0,0,14.0
36419,20091126-21:00,Mist,10.0,81.0,1015.0,0,12.0
36420,20091127-00:00,Mist,9.0,75.0,1015.0,0,12.0
36421,20091127-03:00,Smoke,9.0,64.0,1017.0,0,14.0
36422,20091127-06:00,Smoke,9.0,30.0,1017.0,0,23.0
36423,20091127-09:00,Smoke,13.0,36.0,1014.0,0,25.0
36424,20091127-12:00,Smoke,10.0,43.0,1015.0,0,20.0
36425,20091127-15:00,Smoke,9.0,59.0,1017.0,0,14.0
36426,20091127-18:00,Mist,9.0,74.0,1018.0,0,12.0
36427,20091127-21:00,Mist,9.0,75.0,1018.0,0,11.0
36428,20091128-00:00,Mist,6.0,76.0,1018.0,0,9.0
36429,20091128-03:00,Mist,8.0,75.0,1020.0,0,10.0
36430,20091128-06:00,Smoke,7.0,26.0,1020.0,0,22.0
36431,20091128-09:00,Smoke,2.0,14.0,1017.0,0,25.0
36432,20091128-12:00,Smoke,10.0,38.0,1017.0,0,20.0
36433,20091128-15:00,Smoke,9.0,63.0,1018.0,0,14.0
36434,20091128-18:00,Mist,8.0,72.0,1019.0,0,12.0
36435,20091128-21:00,Mist,8.0,77.0,1019.0,0,11.0
36436,20091129-00:00,Mist,8.0,83.0,1018.0,0,10.0
36437,20091129-03:00,Mist,8.0,69.0,1020.0,0,12.0
36438,20091129-06:00,Smoke,5.0,26.0,1019.0,0,20.0
36439,20091129-12:00,Smoke,11.0,49.0,1016.0,0,19.0
36440,20091129-15:00,Smoke,9.0,63.0,1017.0,0,14.0
36441,20091129-18:00,Mist,10.0,74.0,1018.0,0,13.0
36442,20091129-21:00,Mist,9.0,76.0,1017.0,0,12.0
36443,20091130-00:00,Mist,9.0,83.0,1017.0,0,11.0
36444,20091130-03:00,Mist,8.0,72.0,1019.0,0,11.0
36445,20091130-06:00,Smoke,10.0,32.0,1019.0,0,23.0
36446,20091130-09:00,Smoke,6.0,20.0,1016.0,0,24.0
36447,20091130-12:00,Smoke,13.0,48.0,1016.0,0,21.0
36448,20091130-15:00,Mist,11.0,72.0,1018.0,0,15.0
36449,20091130-18:00,Mist,11.0,84.0,1018.0,0,13.0
36450,20091130-21:00,Mist,10.0,86.0,1018.0,0,12.0
36451,20091201-00:00,Patches of Fog,9.0,85.0,1018.0,0,10.0
36452,20091201-03:00,Light Fog,9.0,82.0,1019.0,0,11.0
36453,20091201-06:00,Smoke,9.0,32.0,1019.0,0,22.0
36454,20091201-09:00,Smoke,10.0,28.0,1016.0,0,24.0
36455,20091201-12:00,Smoke,12.0,49.0,1016.0,0,20.0
36456,20091201-15:00,Mist,12.0,73.0,1017.0,0,15.0
36457,20091201-18:00,Mist,11.0,84.0,1018.0,0,14.0
36458,20091201-21:00,Mist,11.0,89.0,1017.0,0,12.0
36459,20091202-00:00,Mist,11.0,92.0,1017.0,0,12.0
36460,20091202-03:00,Mist,10.0,72.0,1020.0,0,14.0
36461,20091202-06:00,Smoke,9.0,31.0,1020.0,0,23.0
36462,20091202-09:00,Smoke,8.0,22.0,1016.0,0,25.0
36463,20091202-12:00,Smoke,12.0,41.0,1015.0,0,22.0
36464,20091202-15:00,Mist,11.0,69.0,1017.0,0,15.0
36465,20091202-18:00,Mist,10.0,77.0,1017.0,0,13.0
36466,20091202-21:00,Mist,10.0,82.0,1017.0,0,12.0
36467,20091203-00:00,Mist,9.0,82.0,1017.0,0,11.0
36468,20091203-03:00,Smoke,9.0,65.0,1018.0,0,13.0
36469,20091203-06:00,Smoke,9.0,33.0,1019.0,0,22.0
36470,20091203-09:00,Smoke,9.0,25.0,1015.0,0,25.0
36471,20091203-12:00,Smoke,12.0,41.0,1015.0,0,22.0
36472,20091203-15:00,Mist,12.0,88.0,1017.0,0,14.0
36473,20091203-18:00,Mist,11.0,92.0,1017.0,0,12.0
36474,20091203-21:00,Mist,11.0,92.0,1017.0,0,12.0
36475,20091204-00:00,Mist,10.0,93.0,1017.0,0,11.0
36476,20091204-03:00,Patches of Fog,9.0,81.0,1018.0,0,11.0
36477,20091204-06:00,Smoke,12.0,37.0,1017.0,0,24.0
36478,20091204-09:00,Smoke,10.0,23.0,1013.0,0,27.0
36479,20091204-15:00,Mist,13.0,77.0,1014.0,0,16.0
36480,20091204-18:00,Mist,11.0,79.0,1015.0,0,14.0
36481,20091204-21:00,Mist,11.0,89.0,1014.0,0,12.0
36482,20091205-00:00,Mist,10.0,84.0,1014.0,0,11.0
36483,20091205-03:00,Patches of Fog,10.0,79.0,1016.0,0,12.0
36484,20091205-06:00,Smoke,15.0,45.0,1015.0,0,25.0
36485,20091205-09:00,Smoke,13.0,32.0,1012.0,0,26.0
36486,20091205-12:00,Smoke,14.0,52.0,1012.0,0,22.0
36487,20091205-15:00,Mist,16.0,89.0,1014.0,0,17.0
36488,20091205-18:00,Mist,14.0,83.0,1014.0,0,16.0
36489,20091205-21:00,Mist,13.0,86.0,1014.0,0,15.0
36490,20091206-00:00,Mist,12.0,83.0,1014.0,0,14.0
36491,20091206-03:00,Mist,13.0,82.0,1015.0,0,15.0
36492,20091206-06:00,Smoke,12.0,38.0,1015.0,0,24.0
36493,20091206-09:00,Haze,11.0,27.0,1012.0,0,26.0
36494,20091206-12:00,Smoke,15.0,52.0,1012.0,0,23.0
36495,20091206-15:00,Mist,14.0,75.0,1013.0,0,17.0
36496,20091206-18:00,Mist,13.0,82.0,1014.0,0,15.0
36497,20091206-21:00,Mist,12.0,86.0,1014.0,0,14.0
36498,20091207-00:00,Mist,11.0,86.0,1014.0,0,13.0
36499,20091207-03:00,Mist,11.0,86.0,1016.0,0,13.0
36500,20091207-06:00,Smoke,11.0,41.0,1016.0,0,22.0
36501,20091207-09:00,Smoke,7.0,22.0,1013.0,0,24.0
36502,20091207-12:00,Smoke,11.0,43.0,1013.0,0,21.0
36503,20091207-15:00,Mist,11.0,72.0,1014.0,0,15.0
36504,20091207-18:00,Mist,10.0,77.0,1015.0,0,13.0
36505,20091207-21:00,Mist,9.0,81.0,1014.0,0,11.0
36506,20091208-03:00,Mist,7.0,69.0,1017.0,0,11.0
36507,20091208-06:00,Smoke,3.0,22.0,1017.0,0,20.0
36508,20091208-09:00,Smoke,3.0,18.0,1015.0,0,22.0
36509,20091208-12:00,Smoke,7.0,32.0,1014.0,0,20.0
36510,20091208-15:00,Mist,10.0,77.0,1015.0,0,13.0
36511,20091208-18:00,Mist,9.0,77.0,1016.0,0,12.0
36512,20091208-21:00,Mist,9.0,89.0,1016.0,0,10.0
36513,20091209-00:00,Mist,7.0,86.0,1015.0,0,9.0
36514,20091209-03:00,Mist,8.0,77.0,1017.0,0,11.0
36515,20091209-06:00,Smoke,7.0,31.0,1017.0,0,21.0
36516,20091209-09:00,Haze,10.0,75.0,1014.0,0,14.0
36517,20091209-12:00,Smoke,11.0,45.0,1014.0,0,21.0
36518,20091209-15:00,Mist,11.0,75.0,1016.0,0,15.0
36519,20091209-18:00,Mist,11.0,82.0,1016.0,0,13.0
36520,20091209-21:00,Mist,11.0,84.0,1015.0,0,13.0
36521,20091210-00:00,Mist,10.0,86.0,1015.0,0,12.0
36522,20091210-03:00,Patches of Fog,11.0,83.0,1017.0,0,13.0
